g30190	GO:0007021; GO:0007023; GO:0048487	tubulin complex assembly; post-chaperonin tubulin folding pathway; beta-tubulin binding;NA
adi2mcaRNA14845_R1		NA;NA
g58511		NA;NA
g48067		NA;NA
g2149	NA	NA
g204		NA;NA
adi2mcaRNA331_R0	GO:0016021	integral component of membrane;NA
g45770		NA;NA
g45184	GO:0005515	protein binding;NA
g6797	GO:0005262; GO:0016020; GO:0070588	calcium channel activity; membrane; calcium ion transmembrane transport;NA
g48087	GO:0005515	protein binding;NA
adi2mcaRNA20463_R1	GO:0005262; GO:0005515; GO:0016020; GO:0070588;GO:0005262;GO:0016021	calcium channel activity; protein binding; membrane; calcium ion transmembrane transport;integral component of membrane [GO:0016021]; calcium channel activity [GO:0005262]
g1088	NA	NA
g23045	GO:0003993	acid phosphatase activity;NA
g8584		NA;NA
g46202		NA;NA
g55559	GO:0005216; GO:0005515; GO:0006811; GO:0016020; GO:0055085	ion channel activity; protein binding; ion transport; membrane; transmembrane transport;NA
adi2mcaRNA36878_R3	GO:0004252; GO:0006508; GO:0016020	serine-type endopeptidase activity; proteolysis; membrane;NA
g60537	GO:0004222; GO:0006508	metalloendopeptidase activity; proteolysis;NA
g58621		NA;NA
g39682	GO:0003777; GO:0005524; GO:0007018; GO:0008017	microtubule motor activity; ATP binding; microtubule-based movement; microtubule binding;NA
g31698	GO:0004536; GO:0006308	deoxyribonuclease activity; DNA catabolic process;NA
g66858		NA;NA
g8624	GO:0005509; GO:0005515	calcium ion binding; protein binding;NA
g33963		NA;NA
g7328	GO:0016021	integral component of membrane;NA
g29716		NA;NA
g7036		NA;NA
g35175	NA	NA
g25440	GO:0051015	actin filament binding;NA
g24249	NA	NA
g19176	NA	NA
g49518		NA;NA
g42393	NA	NA
g15614	GO:0005216; GO:0006811; GO:0016020; GO:0055085;GO:0005261;GO:0005886;GO:0016021	ion channel activity; ion transport; membrane; transmembrane transport;integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; cation channel activity [GO:0005261]
g51428		NA;NA
adi2mcaRNA13066_R2		NA;NA
g41412	GO:0005509	calcium ion binding;NA
g5149		NA;NA
g29292	GO:0003700; GO:0006355; GO:0043565	DNA-binding transcription factor activity; regulation of transcription, DNA-templated; sequence-specific DNA binding;NA
g41784	;GO:0003677;GO:0005524;GO:0006260	NA;ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA replication [GO:0006260]
g48838		NA;NA
g14718	NA	NA
g10409	GO:0005216; GO:0006811; GO:0016020; GO:0055085;GO:0005261;GO:0005886;GO:0016021	ion channel activity; ion transport; membrane; transmembrane transport;integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; cation channel activity [GO:0005261]
g35482	GO:0005262; GO:0005515; GO:0016020; GO:0070588	calcium channel activity; protein binding; membrane; calcium ion transmembrane transport;NA
g35125		NA;NA
g17070		NA;NA
g32466	GO:0008146; GO:0016021	sulfotransferase activity; integral component of membrane;NA
g24495		NA;NA
g41223	NA	NA
adi2mcaRNA17125_R0	GO:0004707; GO:0005524; GO:0006468	MAP kinase activity; ATP binding; protein phosphorylation;NA
g49954		NA;NA
g5229		NA;NA
g43048	GO:0004222; GO:0006508	metalloendopeptidase activity; proteolysis;NA
g9888	GO:0031110	regulation of microtubule polymerization or depolymerization;NA
g61785		NA;NA
g57107	GO:0016020; GO:0055085	membrane; transmembrane transport;NA
g36454		NA;NA
g636	GO:0016791	phosphatase activity;NA
g23516	GO:0031110	regulation of microtubule polymerization or depolymerization;NA
g36518	GO:0005515	protein binding;NA
g62772	GO:0005216; GO:0006811; GO:0016020; GO:0016787; GO:0055085	ion channel activity; ion transport; membrane; hydrolase activity; transmembrane transport;NA
g6269		NA;NA
g2160		NA;NA
g62838	GO:0005216; GO:0005515; GO:0006811; GO:0016020; GO:0055085	ion channel activity; protein binding; ion transport; membrane; transmembrane transport;NA
g16078		NA;NA
g34940		NA;NA
g37313	;GO:0003755	NA;peptidyl-prolyl cis-trans isomerase activity [GO:0003755]
g35187	GO:0001932; GO:0005952; GO:0008603	regulation of protein phosphorylation; cAMP-dependent protein kinase complex; cAMP-dependent protein kinase regulator activity;NA
g30205	GO:0016020;GO:0016021	membrane;integral component of membrane [GO:0016021]
g53533		NA;NA
g47488		NA;NA
g43355		NA;NA
g6311		NA;NA
g20762		NA;NA
g26432		NA;NA
g71333	GO:0031514; GO:0048870	motile cilium; cell motility;NA
adi2mcaRNA3408_R0	GO:0006811; GO:0016020; GO:0022857; GO:0055085	ion transport; membrane; transmembrane transporter activity; transmembrane transport;NA
adi2mcaRNA16448_R1	GO:0005515	protein binding;NA
g66331	GO:0008376; GO:0032580	acetylgalactosaminyltransferase activity; Golgi cisterna membrane;NA
g39430	GO:0005216; GO:0006811; GO:0016020; GO:0055085	ion channel activity; ion transport; membrane; transmembrane transport;NA
g9762	GO:0003824; GO:0005509	catalytic activity; calcium ion binding;NA
g65046	GO:0005102; GO:0005576; GO:0007275; GO:0016055	signaling receptor binding; extracellular region; multicellular organism development; Wnt signaling pathway;NA
g4120		NA;NA
g36976	GO:0004725; GO:0006470; GO:0008138	protein tyrosine phosphatase activity; protein dephosphorylation; protein tyrosine/serine/threonine phosphatase activity;NA
adi2mcaRNA22584_R0		NA;NA
g65477	GO:0005509	calcium ion binding;NA
g55695		NA;NA
g8788	GO:0004623; GO:0006644; GO:0050482	phospholipase A2 activity; phospholipid metabolic process; arachidonic acid secretion;NA
g60698		NA;NA
g25093	GO:0005245; GO:0005891; GO:0070588	voltage-gated calcium channel activity; voltage-gated calcium channel complex; calcium ion transmembrane transport;NA
g24369	GO:0005267; GO:0016020; GO:0071805	potassium channel activity; membrane; potassium ion transmembrane transport;NA
adi2mcaRNA21901_R0	GO:0005515	protein binding;NA
adi2mcaRNA15493_R0	GO:0005515	protein binding;NA
g31821	GO:0003735; GO:0005840; GO:0006412	structural constituent of ribosome; ribosome; translation;NA
g16492	GO:0005201	extracellular matrix structural constituent;NA
adi2mcaRNA37952_R1	GO:0005375; GO:0016021; GO:0035434	copper ion transmembrane transporter activity; integral component of membrane; copper ion transmembrane transport;NA
g51155	GO:0005515; GO:0007165; GO:0008270; GO:0042981	protein binding; signal transduction; zinc ion binding; regulation of apoptotic process;NA
g30962		NA;NA
g64474	GO:0004096; GO:0005515; GO:0016702; GO:0020037; GO:0046872; GO:0055114	catalase activity; protein binding; oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen; heme binding; metal ion binding; oxidation-reduction process;NA
g57614		NA;NA
g36900		NA;NA
g25303	GO:0005515	protein binding;NA
adi2mcaRNA23081_R1	GO:0004222; GO:0006508	metalloendopeptidase activity; proteolysis;NA
g44421		NA;NA
g40908	GO:0004672; GO:0005524; GO:0006468	protein kinase activity; ATP binding; protein phosphorylation;NA
adi2mcaRNA32328_R1		NA;NA
g36824	GO:0003677; GO:0006355; GO:0046983	DNA binding; regulation of transcription, DNA-templated; protein dimerization activity;NA
g29340		NA;NA
g52471	GO:0008017	microtubule binding;NA
g52070	GO:0005509	calcium ion binding;NA
g9764	GO:0005509	calcium ion binding;NA
g51662	GO:0006520; GO:0016639; GO:0055114	cellular amino acid metabolic process; oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor; oxidation-reduction process;NA
g58575		NA;NA
g24020	GO:0005515	protein binding;NA
g53626	GO:0005509	calcium ion binding;NA
g50934		NA;NA
g62128	NA	NA
g43517		NA;NA
g14247		NA;NA
g70386		NA;NA
g60240	NA	NA
g55639		NA;NA
adi2mcaRNA36565_R1	;GO:0016874	NA;ligase activity [GO:0016874]
g62640		NA;NA
g34373		NA;NA
g28880	GO:0005085	guanyl-nucleotide exchange factor activity;NA
adi2mcaRNA32466_R1	GO:0003755; GO:0005509;GO:0003755;GO:0005509	peptidyl-prolyl cis-trans isomerase activity; calcium ion binding;calcium ion binding [GO:0005509]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]
g21659	GO:0005515	protein binding;NA
g54477	GO:0005515	protein binding;NA
g1383	GO:0004144; GO:0045017	diacylglycerol O-acyltransferase activity; glycerolipid biosynthetic process;NA
g62773		NA;NA
g34374		NA;NA
g49556		NA;NA
g53494		NA;NA
g32953		NA;NA
g348	GO:0006508; GO:0008234	proteolysis; cysteine-type peptidase activity;NA
adi2mcaRNA20756_R0	GO:0004672; GO:0005524; GO:0006468	protein kinase activity; ATP binding; protein phosphorylation;NA
g33499	GO:0008168	methyltransferase activity;NA
g7041		NA;NA
g10242	GO:0005506; GO:0016705; GO:0020037; GO:0055114;GO:0004497;GO:0005506;GO:0016021;GO:0016705;GO:0020037	iron ion binding; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; heme binding; oxidation-reduction process;integral component of membrane [GO:0016021]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]
g43941	GO:0003735; GO:0005840; GO:0006412; GO:0019843	structural constituent of ribosome; ribosome; translation; rRNA binding;NA
g21372	NA	NA
g50734	GO:0046982	protein heterodimerization activity;NA
g14248		NA;NA
g7042		NA;NA
g66556	GO:0000981; GO:0003677; GO:0006355	DNA-binding transcription factor activity, RNA polymerase II-specific; DNA binding; regulation of transcription, DNA-templated;NA
g47648	NA	NA
g30173		NA;NA
g13080		NA;NA
g46183	NA	NA
g62004	GO:0003756	protein disulfide isomerase activity;NA
g49887		NA;NA
g20980		NA;NA
g1369		NA;NA
g20989	NA	NA
adi2mcaRNA1568_R4		NA;NA
adi2mcaRNA3408_R1	GO:0006811; GO:0015379; GO:0016021; GO:0055085	ion transport; potassium:chloride symporter activity; integral component of membrane; transmembrane transport;NA
g26272	GO:0005515;GO:0051015;GO:0051017	protein binding;actin filament binding [GO:0051015]; actin filament bundle assembly [GO:0051017]
g43101	GO:0004222; GO:0006508; GO:0008270	metalloendopeptidase activity; proteolysis; zinc ion binding;NA
g12049	GO:0005262; GO:0016020; GO:0070588;GO:0005262;GO:0016021	calcium channel activity; membrane; calcium ion transmembrane transport;integral component of membrane [GO:0016021]; calcium channel activity [GO:0005262]
g60586	GO:0046983	protein dimerization activity;NA
g25481	GO:0000981; GO:0003677; GO:0006355	DNA-binding transcription factor activity, RNA polymerase II-specific; DNA binding; regulation of transcription, DNA-templated;NA
g45687		NA;NA
g1009		NA;NA
g8493	NA	NA
g594		NA;NA
g50390	GO:0046983	protein dimerization activity;NA
g20815	GO:0005515	protein binding;NA
g41837		NA;NA
g2052	NA	NA
g50689		NA;NA
g24166		NA;NA
g1817		NA;NA
adi2mcaRNA40465_R0		NA;NA
g48581	GO:0005515; GO:0042981	protein binding; regulation of apoptotic process;NA
g12066	GO:0022857	transmembrane transporter activity;NA
adi2mcaRNA36231_R1	;GO:0004713;GO:0005524;GO:0016021	NA;integral component of membrane [GO:0016021]; ATP binding [GO:0005524]; protein tyrosine kinase activity [GO:0004713]
g60774	GO:0005509; GO:0005515	calcium ion binding; protein binding;NA
adi2mcaRNA37907_R0	NA	NA
g57313	GO:0006355; GO:0046983	regulation of transcription, DNA-templated; protein dimerization activity;NA
adi2mcaRNA29127_R2	GO:0004806; GO:0006629;GO:0004806;GO:0005576;GO:0006629	triglyceride lipase activity; lipid metabolic process;extracellular region [GO:0005576]; triglyceride lipase activity [GO:0004806]; lipid metabolic process [GO:0006629]
g54930	GO:0016788	hydrolase activity, acting on ester bonds;NA
g44888	NA	NA
g8818		NA;NA
g6867	GO:0005515	protein binding;NA
adi2mcaRNA33649_R1	GO:0055114	oxidation-reduction process;NA
g60697		NA;NA
g39662	GO:0022857	transmembrane transporter activity;NA
g55633		NA;NA
g36813	GO:0000103; GO:0004020; GO:0004781; GO:0005524	sulfate assimilation; adenylylsulfate kinase activity; sulfate adenylyltransferase (ATP) activity; ATP binding;NA
g62822	GO:0016788	hydrolase activity, acting on ester bonds;NA
adi2mcaRNA40064_R2	GO:0004888; GO:0005230; GO:0016021; GO:0034220	transmembrane signaling receptor activity; extracellular ligand-gated ion channel activity; integral component of membrane; ion transmembrane transport;NA
g12027		NA;NA
g24029	GO:0005509	calcium ion binding;NA
g32314		NA;NA
g32334		NA;NA
g27544	GO:0005509; GO:0005544	calcium ion binding; calcium-dependent phospholipid binding;NA
g41053	GO:0005515; GO:0005737;GO:0005737	protein binding; cytoplasm;cytoplasm [GO:0005737]
g23909		NA;NA
g19487		NA;NA
adi2mcaRNA1588_R0	NA	NA
g67777	GO:0005515; GO:0007286; GO:0031047; GO:0034584;GO:0007286;GO:0031047;GO:0034584	protein binding; spermatid development; gene silencing by RNA; piRNA binding;piRNA binding [GO:0034584]; gene silencing by RNA [GO:0031047]; spermatid development [GO:0007286]
g27906	GO:0006486; GO:0016020	protein glycosylation; membrane;NA
g33941	GO:0005515	protein binding;NA
g22757	GO:0016301	kinase activity;NA
g70829	GO:0008168	methyltransferase activity;NA
g3870	NA	NA
g9131	GO:0005509; GO:0005515; GO:0016020	calcium ion binding; protein binding; membrane;NA
g3047		NA;NA
g10109	GO:0016020	membrane;NA
g32813	GO:0004252; GO:0006508	serine-type endopeptidase activity; proteolysis;NA
g32425		NA;NA
g46076	GO:0000786; GO:0003677; GO:0006334	nucleosome; DNA binding; nucleosome assembly;NA
adi2mcaRNA33038_R6		NA;NA
g56767	GO:0005085; GO:0007264	guanyl-nucleotide exchange factor activity; small GTPase mediated signal transduction;NA
g12084	NA	NA
g14249		NA;NA
g60002		NA;NA
g62342		NA;NA
g31879		NA;NA
g46702	GO:0016021	integral component of membrane;NA
g9283		NA;NA
g40349	GO:0005272; GO:0006814; GO:0016020	sodium channel activity; sodium ion transport; membrane;NA
adi2mcaRNA14986_R0	NA	NA
adi2mcaRNA26696_R6	;GO:0016021	NA;integral component of membrane [GO:0016021]
g71433		NA;NA
g2188	;GO:0016021	NA;integral component of membrane [GO:0016021]
g55920	;GO:0016021	NA;integral component of membrane [GO:0016021]
g54883		NA;NA
adi2mcaRNA26696_R7	;GO:0016021	NA;integral component of membrane [GO:0016021]
g1924	GO:0005634; GO:0005737; GO:0045892; GO:0046983;GO:0005634;GO:0005737;GO:0045892;GO:0046983	nucleus; cytoplasm; negative regulation of transcription, DNA-templated; protein dimerization activity;cytoplasm [GO:0005737]; nucleus [GO:0005634]; protein dimerization activity [GO:0046983]; negative regulation of transcription, DNA-templated [GO:0045892]
g29689		NA;NA
g35982		NA;NA
g9721		NA;NA
g58382		NA;NA
g36957		NA;NA
g34372		NA;NA
g64353		NA;NA
g55390	GO:0004144; GO:0045017	diacylglycerol O-acyltransferase activity; glycerolipid biosynthetic process;NA
g56512		NA;NA
g8630		NA;NA
g4465		NA;NA
g24157		NA;NA
g63051	NA	NA
g23846	GO:0005509	calcium ion binding;NA
g61829		NA;NA
g10415	GO:0005515; GO:0007009	protein binding; plasma membrane organization;NA
adi2mcaRNA24815_R0	GO:0004222; GO:0006508	metalloendopeptidase activity; proteolysis;NA
g4520	GO:0004252; GO:0006508	serine-type endopeptidase activity; proteolysis;NA
adi2mcaRNA29360_R2	GO:0005245; GO:0005891; GO:0070588	voltage-gated calcium channel activity; voltage-gated calcium channel complex; calcium ion transmembrane transport;NA
adi2mcaRNA33769_R1	GO:0016021	integral component of membrane;NA
g1364		NA;NA
g11195	NA	NA
g48070		NA;NA
g367	GO:0005249; GO:0005515; GO:0006813; GO:0008076; GO:0051260; GO:0055085	voltage-gated potassium channel activity; protein binding; potassium ion transport; voltage-gated potassium channel complex; protein homooligomerization; transmembrane transport;NA
g58383	GO:0005515	protein binding;NA
g21072	GO:0004930; GO:0007186; GO:0016021	G protein-coupled receptor activity; G protein-coupled receptor signaling pathway; integral component of membrane;NA
g36041		NA;NA
g56203	GO:0003924; GO:0005525; GO:0007186; GO:0031683;GO:0003924;GO:0005525;GO:0007186;GO:0031683	GTPase activity; GTP binding; G protein-coupled receptor signaling pathway; G-protein beta/gamma-subunit complex binding;G-protein beta/gamma-subunit complex binding [GO:0031683]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; G protein-coupled receptor signaling pathway [GO:0007186]
g44425	NA	NA
g44129		NA;NA
g4334		NA;NA
g25373		NA;NA
g27782	GO:0005507; GO:0016491; GO:0055114	copper ion binding; oxidoreductase activity; oxidation-reduction process;NA
g61659		NA;NA
adi2mcaRNA9177_R2	GO:0004601; GO:0006979; GO:0020037; GO:0055114	peroxidase activity; response to oxidative stress; heme binding; oxidation-reduction process;NA
g64760	GO:0005267; GO:0016020; GO:0071805	potassium channel activity; membrane; potassium ion transmembrane transport;NA
g12400	GO:0008168	methyltransferase activity;NA
g31191		NA;NA
g30738		NA;NA
g55712		NA;NA
g8391	GO:0003676; GO:0016787; GO:0046872	nucleic acid binding; hydrolase activity; metal ion binding;NA
g16483	NA	NA
g41246		NA;NA
g35949	GO:0006629; GO:0008081	lipid metabolic process; phosphoric diester hydrolase activity;NA
g44703	NA	NA
g34620	GO:0004553; GO:0005524; GO:0005576; GO:0005975; GO:0008061; GO:0016021; GO:0016887; GO:0042626; GO:0055085	hydrolase activity, hydrolyzing O-glycosyl compounds; ATP binding; extracellular region; carbohydrate metabolic process; chitin binding; integral component of membrane; ATPase activity; ATPase-coupled transmembrane transporter activity; transmembrane transport;NA
g51840		NA;NA
adi2mcaRNA39520_R2		NA;NA
adi2mcaRNA8449_R8		NA;NA
g9231	GO:0005506; GO:0016705; GO:0020037; GO:0055114	iron ion binding; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; heme binding; oxidation-reduction process;NA
g43374	NA	NA
g48098	GO:0004930; GO:0007186; GO:0016021	G protein-coupled receptor activity; G protein-coupled receptor signaling pathway; integral component of membrane;NA
g12442	GO:0005509;GO:0005509	calcium ion binding;calcium ion binding [GO:0005509]
g13634		NA;NA
g55535		NA;NA
adi2mcaRNA35522_R2		NA;NA
g48411		NA;NA
adi2mcaRNA23633_R0	GO:0004620; GO:0009395	phospholipase activity; phospholipid catabolic process;NA
g10245	GO:0005506; GO:0016705; GO:0020037; GO:0055114;GO:0004497;GO:0005506;GO:0016021;GO:0016705;GO:0020037	iron ion binding; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; heme binding; oxidation-reduction process;integral component of membrane [GO:0016021]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]
g35277	GO:0004930; GO:0007186; GO:0016021	G protein-coupled receptor activity; G protein-coupled receptor signaling pathway; integral component of membrane;NA
g47446	GO:0009058; GO:0016740; GO:0030170	biosynthetic process; transferase activity; pyridoxal phosphate binding;NA
g44812	GO:0003676; GO:0008270;GO:0003676;GO:0008270	nucleic acid binding; zinc ion binding;nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]
g29986	GO:0004806; GO:0006629	triglyceride lipase activity; lipid metabolic process;NA
g68337		NA;NA
g47013	GO:0004096; GO:0005509; GO:0005515; GO:0016020; GO:0020037; GO:0055114	catalase activity; calcium ion binding; protein binding; membrane; heme binding; oxidation-reduction process;NA
g61995		NA;NA
g31018	GO:0004222; GO:0006508; GO:0008270; GO:0016020	metalloendopeptidase activity; proteolysis; zinc ion binding; membrane;NA
g726		NA;NA
adi2mcaRNA35522_R1		NA;NA
g7506	NA	NA
g64491		NA;NA
g31021	GO:0005515; GO:0005524; GO:0016887	protein binding; ATP binding; ATPase activity;NA
g45181		NA;NA
adi2mcaRNA32466_R0	GO:0003755; GO:0005509;GO:0003755;GO:0005509	peptidyl-prolyl cis-trans isomerase activity; calcium ion binding;calcium ion binding [GO:0005509]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]
g36123	GO:0003950; GO:0046872	NAD+ ADP-ribosyltransferase activity; metal ion binding;NA
g63074	GO:0004806; GO:0006629	triglyceride lipase activity; lipid metabolic process;NA
g68765		NA;NA
g57952	GO:0005524; GO:0006464	ATP binding; cellular protein modification process;NA
g3104	GO:0005509	calcium ion binding;NA
g46184		NA;NA
g1872	GO:0008376; GO:0032580	acetylgalactosaminyltransferase activity; Golgi cisterna membrane;NA
g46346	NA	NA
g62473	GO:0004888; GO:0005230; GO:0016021; GO:0034220	transmembrane signaling receptor activity; extracellular ligand-gated ion channel activity; integral component of membrane; ion transmembrane transport;NA
g44603		NA;NA
g34395		NA;NA
g44704	NA	NA
g39661	GO:0003676;GO:0003723	nucleic acid binding;RNA binding [GO:0003723]
g26227	NA	NA
g60201	GO:0005515; GO:0007165	protein binding; signal transduction;NA
g54974	GO:0004222; GO:0006508; GO:0008270	metalloendopeptidase activity; proteolysis; zinc ion binding;NA
g32250	GO:0006629; GO:0008374	lipid metabolic process; O-acyltransferase activity;NA
g21607	NA	NA
adi2mcaRNA25388_R0	GO:0005249; GO:0006813; GO:0016020; GO:0055085;GO:0005249;GO:0016021;GO:0034765	voltage-gated potassium channel activity; potassium ion transport; membrane; transmembrane transport;integral component of membrane [GO:0016021]; voltage-gated potassium channel activity [GO:0005249]; regulation of ion transmembrane transport [GO:0034765]
g5827		NA;NA
g21608	NA	NA
g54331	NA	NA
g24192		NA;NA
g57157	NA	NA
g26334		NA;NA
g1874	GO:0016020; GO:0030001; GO:0046873; GO:0055085	membrane; metal ion transport; metal ion transmembrane transporter activity; transmembrane transport;NA
g1948	GO:0003700; GO:0006355; GO:0043565	DNA-binding transcription factor activity; regulation of transcription, DNA-templated; sequence-specific DNA binding;NA
g2076		NA;NA
g35757	GO:0008270	zinc ion binding;NA
g44542	GO:0005515	protein binding;NA
g11836	GO:0005249; GO:0005515; GO:0006813; GO:0008076; GO:0051260; GO:0055085	voltage-gated potassium channel activity; protein binding; potassium ion transport; voltage-gated potassium channel complex; protein homooligomerization; transmembrane transport;NA
g1821	GO:0004888; GO:0005230; GO:0016021; GO:0034220	transmembrane signaling receptor activity; extracellular ligand-gated ion channel activity; integral component of membrane; ion transmembrane transport;NA
g30435	GO:0003777; GO:0005524; GO:0007018; GO:0008017	microtubule motor activity; ATP binding; microtubule-based movement; microtubule binding;NA
g28177		NA;NA
g56742		NA;NA
g31776		NA;NA
g49510		NA;NA
g1963	GO:0003700; GO:0006355; GO:0043565	DNA-binding transcription factor activity; regulation of transcription, DNA-templated; sequence-specific DNA binding;NA
g11828	NA	NA
g23969	GO:0004930; GO:0007186; GO:0016021	G protein-coupled receptor activity; G protein-coupled receptor signaling pathway; integral component of membrane;NA
g34394		NA;NA
g31749		NA;NA
g18573	NA	NA
g60709	NA	NA
g37969		NA;NA
g57318	NA	NA
g28108	GO:0008484	sulfuric ester hydrolase activity;NA
g33650		NA;NA
g2914		NA;NA
g53653		NA;NA
adi2mcaRNA26986_R1		NA;NA
g26793	NA	NA
g65434	GO:0007018; GO:0008569; GO:0030286	microtubule-based movement; ATP-dependent microtubule motor activity, minus-end-directed; dynein complex;NA
g50410		NA;NA
adi2mcaRNA106_R0		NA;NA
g56128		NA;NA
adi2mcaRNA9786_R1		NA;NA
adi2mcaRNA4591_R0	GO:0005509; GO:0005515; GO:0016020	calcium ion binding; protein binding; membrane;NA
g33567		NA;NA
g34960	NA	NA
g45712	GO:0004930; GO:0007186; GO:0016021	G protein-coupled receptor activity; G protein-coupled receptor signaling pathway; integral component of membrane;NA
g24244		NA;NA
g53650		NA;NA
g63508		NA;NA
g32449		NA;NA
adi2mcaRNA15065_R1		NA;NA
g14123	GO:0004930; GO:0007186; GO:0016021	G protein-coupled receptor activity; G protein-coupled receptor signaling pathway; integral component of membrane;NA
g67110	GO:0005515	protein binding;NA
g60894		NA;NA
g47439	NA	NA
g58503		NA;NA
g34406		NA;NA
adi2mcaRNA24765_R5		NA;NA
g7536	NA	NA
g25306	GO:0022857; GO:0055085	transmembrane transporter activity; transmembrane transport;NA
g17439		NA;NA
g60987	GO:0004144; GO:0045017	diacylglycerol O-acyltransferase activity; glycerolipid biosynthetic process;NA
g40334	GO:0004930; GO:0007186; GO:0016021	G protein-coupled receptor activity; G protein-coupled receptor signaling pathway; integral component of membrane;NA
adi2mcaRNA9786_R0		NA;NA
g54030		NA;NA
g14288	GO:0004222; GO:0006508	metalloendopeptidase activity; proteolysis;NA
adi2mcaRNA15607_R0	GO:0005509	calcium ion binding;NA
g57118		NA;NA
g23946	GO:0016491; GO:0055114	oxidoreductase activity; oxidation-reduction process;NA
g48265		NA;NA
g44131	GO:0004930; GO:0007186; GO:0016021	G protein-coupled receptor activity; G protein-coupled receptor signaling pathway; integral component of membrane;NA
g43392	GO:0005272; GO:0006814; GO:0016020	sodium channel activity; sodium ion transport; membrane;NA
g34392		NA;NA
g3096	NA	NA
adi2mcaRNA5743_R1	NA	NA
g43604		NA;NA
g35152	GO:0006486	protein glycosylation;NA
g6024		NA;NA
g51628		NA;NA
g33594		NA;NA
g33583		NA;NA
g40332		NA;NA
g56361	NA	NA
g2915		NA;NA
g2618		NA;NA
g35308	GO:0004930; GO:0007186; GO:0016021	G protein-coupled receptor activity; G protein-coupled receptor signaling pathway; integral component of membrane;NA
g71573		NA;NA
g6768		NA;NA
g33180		NA;NA
g41797	GO:0008146	sulfotransferase activity;NA
g71549		NA;NA
adi2mcaRNA4397_R3	GO:0008218	bioluminescence;NA
g33595	GO:0003779	actin binding;NA
g37483		NA;NA
g17133	;GO:0016021	NA;integral component of membrane [GO:0016021]
g50389	NA	NA
adi2mcaRNA13343_R0	GO:0016020;GO:0005743	membrane;mitochondrial inner membrane [GO:0005743]
adi2mcaRNA11463_R0	GO:0005509	calcium ion binding;NA
g45427		NA;NA
g25227	GO:0005515	protein binding;NA
adi2mcaRNA38239_R0	GO:0005506; GO:0016705; GO:0020037; GO:0055114	iron ion binding; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; heme binding; oxidation-reduction process;NA
g48091		NA;NA
g16047	GO:0008146	sulfotransferase activity;NA
g28816		NA;NA
g55161		NA;NA
g61324	GO:0005515	protein binding;NA
g61068	GO:0005515	protein binding;NA
g14894		NA;NA
g37362		NA;NA
g12065	GO:0003676	nucleic acid binding;NA
g28245	GO:0005515; GO:0005524; GO:0016887	protein binding; ATP binding; ATPase activity;NA
g58014	GO:0000154; GO:0000179	rRNA modification; rRNA (adenine-N6,N6-)-dimethyltransferase activity;NA
g22529	GO:0001534; GO:0060271; GO:0060294	radial spoke; cilium assembly; cilium movement involved in cell motility;NA
g13202		NA;NA
g30965		NA;NA
g36432		NA;NA
adi2mcaRNA34095_R0	GO:0004888; GO:0005230; GO:0016021; GO:0034220;GO:0004888;GO:0005230;GO:0005886;GO:0016021	transmembrane signaling receptor activity; extracellular ligand-gated ion channel activity; integral component of membrane; ion transmembrane transport;integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; extracellular ligand-gated ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]
g8623		NA;NA
g36017		NA;NA
g27737		NA;NA
g6777	GO:0004601; GO:0006979; GO:0020037; GO:0055114	peroxidase activity; response to oxidative stress; heme binding; oxidation-reduction process;NA
g27736		NA;NA
g69412		NA;NA
g61976	GO:0016702; GO:0046872; GO:0055114	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen; metal ion binding; oxidation-reduction process;NA
g40340	GO:0006751; GO:0036374	glutathione catabolic process; glutathione hydrolase activity;NA
g39693		NA;NA
g66689		NA;NA
g23331	GO:0003743; GO:0005852	translation initiation factor activity; eukaryotic translation initiation factor 3 complex;NA
g1611	NA	NA
g57198		NA;NA
g70846	GO:0004190; GO:0006508	aspartic-type endopeptidase activity; proteolysis;NA
g22756	NA	NA
g29903		NA;NA
g53726	GO:0004842; GO:0008270	ubiquitin-protein transferase activity; zinc ion binding;NA
g30209		NA;NA
